Files already downloaded and verified
Files already downloaded and verified
prune rate 0.5 regularization odecay 0.9
valid 159 ====> Acc@1 78.370 Acc@5 98.890
train 160 ====> Acc@1 84.664 Acc@5 99.450
sparsity 160 ====> 49.46% || num_zero/num_total: 423255/855770
valid 160 ====> Acc@1 76.820 Acc@5 98.540
train 161 ====> Acc@1 84.770 Acc@5 99.402
sparsity 161 ====> 49.46% || num_zero/num_total: 423255/855770
valid 161 ====> Acc@1 78.000 Acc@5 98.830
train 162 ====> Acc@1 84.984 Acc@5 99.464
sparsity 162 ====> 49.46% || num_zero/num_total: 423255/855770
valid 162 ====> Acc@1 74.540 Acc@5 98.290
train 163 ====> Acc@1 85.282 Acc@5 99.444
sparsity 163 ====> 49.51% || num_zero/num_total: 423687/855770
valid 163 ====> Acc@1 78.150 Acc@5 98.820
train 164 ====> Acc@1 85.308 Acc@5 99.422
sparsity 164 ====> 49.51% || num_zero/num_total: 423687/855770
valid 164 ====> Acc@1 75.130 Acc@5 98.100
train 165 ====> Acc@1 85.264 Acc@5 99.468
sparsity 165 ====> 49.51% || num_zero/num_total: 423687/855770
valid 165 ====> Acc@1 79.800 Acc@5 98.660
train 166 ====> Acc@1 85.452 Acc@5 99.406
sparsity 166 ====> 49.51% || num_zero/num_total: 423687/855770
valid 166 ====> Acc@1 72.830 Acc@5 97.570
train 167 ====> Acc@1 85.440 Acc@5 99.466
sparsity 167 ====> 49.51% || num_zero/num_total: 423687/855770
valid 167 ====> Acc@1 75.940 Acc@5 97.900
train 168 ====> Acc@1 85.138 Acc@5 99.432
sparsity 168 ====> 49.51% || num_zero/num_total: 423687/855770
valid 168 ====> Acc@1 74.510 Acc@5 98.750
train 169 ====> Acc@1 85.608 Acc@5 99.500
sparsity 169 ====> 49.51% || num_zero/num_total: 423687/855770
valid 169 ====> Acc@1 76.350 Acc@5 98.100
train 170 ====> Acc@1 85.462 Acc@5 99.508
sparsity 170 ====> 49.51% || num_zero/num_total: 423687/855770
valid 170 ====> Acc@1 75.700 Acc@5 98.170
train 171 ====> Acc@1 85.722 Acc@5 99.484
sparsity 171 ====> 49.51% || num_zero/num_total: 423687/855770
valid 171 ====> Acc@1 80.690 Acc@5 98.910
train 172 ====> Acc@1 85.604 Acc@5 99.468
sparsity 172 ====> 49.51% || num_zero/num_total: 423687/855770
valid 172 ====> Acc@1 79.840 Acc@5 98.930
train 173 ====> Acc@1 85.628 Acc@5 99.484
sparsity 173 ====> 49.51% || num_zero/num_total: 423687/855770
valid 173 ====> Acc@1 74.590 Acc@5 98.320
train 174 ====> Acc@1 85.824 Acc@5 99.512
sparsity 174 ====> 49.51% || num_zero/num_total: 423687/855770
valid 174 ====> Acc@1 76.970 Acc@5 98.560
train 175 ====> Acc@1 86.158 Acc@5 99.542
sparsity 175 ====> 49.51% || num_zero/num_total: 423687/855770
valid 175 ====> Acc@1 79.920 Acc@5 98.920
train 176 ====> Acc@1 86.094 Acc@5 99.550
sparsity 176 ====> 49.51% || num_zero/num_total: 423687/855770
valid 176 ====> Acc@1 74.870 Acc@5 98.660
train 177 ====> Acc@1 86.110 Acc@5 99.492
sparsity 177 ====> 49.51% || num_zero/num_total: 423687/855770
valid 177 ====> Acc@1 78.030 Acc@5 98.680
train 178 ====> Acc@1 86.004 Acc@5 99.472
sparsity 178 ====> 49.51% || num_zero/num_total: 423687/855770
valid 178 ====> Acc@1 72.210 Acc@5 97.430
train 179 ====> Acc@1 86.352 Acc@5 99.534
sparsity 179 ====> 49.51% || num_zero/num_total: 423687/855770
valid 179 ====> Acc@1 80.000 Acc@5 98.380
train 180 ====> Acc@1 86.342 Acc@5 99.516
sparsity 180 ====> 49.51% || num_zero/num_total: 423687/855770
valid 180 ====> Acc@1 80.000 Acc@5 98.640
train 181 ====> Acc@1 86.282 Acc@5 99.542
sparsity 181 ====> 49.51% || num_zero/num_total: 423687/855770
valid 181 ====> Acc@1 78.420 Acc@5 98.640
train 182 ====> Acc@1 86.230 Acc@5 99.558
sparsity 182 ====> 49.51% || num_zero/num_total: 423687/855770
valid 182 ====> Acc@1 77.950 Acc@5 98.410
train 183 ====> Acc@1 86.472 Acc@5 99.538
sparsity 183 ====> 49.51% || num_zero/num_total: 423687/855770
valid 183 ====> Acc@1 78.990 Acc@5 98.420
train 184 ====> Acc@1 86.492 Acc@5 99.538
sparsity 184 ====> 49.51% || num_zero/num_total: 423687/855770
valid 184 ====> Acc@1 78.590 Acc@5 98.440
train 185 ====> Acc@1 86.512 Acc@5 99.568
sparsity 185 ====> 49.51% || num_zero/num_total: 423687/855770
valid 185 ====> Acc@1 78.400 Acc@5 98.700
train 186 ====> Acc@1 86.548 Acc@5 99.530
sparsity 186 ====> 49.51% || num_zero/num_total: 423687/855770
valid 186 ====> Acc@1 80.070 Acc@5 98.870
train 187 ====> Acc@1 86.988 Acc@5 99.522
sparsity 187 ====> 49.51% || num_zero/num_total: 423687/855770
valid 187 ====> Acc@1 76.000 Acc@5 98.570
train 188 ====> Acc@1 86.578 Acc@5 99.546
sparsity 188 ====> 49.51% || num_zero/num_total: 423687/855770
valid 188 ====> Acc@1 79.260 Acc@5 98.290
train 189 ====> Acc@1 86.782 Acc@5 99.544
sparsity 189 ====> 49.51% || num_zero/num_total: 423687/855770
valid 189 ====> Acc@1 75.790 Acc@5 98.230
train 190 ====> Acc@1 86.716 Acc@5 99.558
sparsity 190 ====> 49.51% || num_zero/num_total: 423687/855770
valid 190 ====> Acc@1 77.710 Acc@5 98.600
train 191 ====> Acc@1 86.854 Acc@5 99.530
sparsity 191 ====> 49.51% || num_zero/num_total: 423687/855770
valid 191 ====> Acc@1 76.610 Acc@5 98.020
train 192 ====> Acc@1 87.058 Acc@5 99.578
sparsity 192 ====> 49.51% || num_zero/num_total: 423687/855770
valid 192 ====> Acc@1 79.020 Acc@5 98.710
train 193 ====> Acc@1 87.042 Acc@5 99.556
sparsity 193 ====> 49.51% || num_zero/num_total: 423687/855770
valid 193 ====> Acc@1 79.760 Acc@5 98.830
train 194 ====> Acc@1 87.154 Acc@5 99.588
sparsity 194 ====> 49.51% || num_zero/num_total: 423687/855770
valid 194 ====> Acc@1 75.690 Acc@5 97.870
train 195 ====> Acc@1 86.964 Acc@5 99.608
sparsity 195 ====> 49.51% || num_zero/num_total: 423687/855770
valid 195 ====> Acc@1 80.200 Acc@5 98.630
train 196 ====> Acc@1 86.990 Acc@5 99.582
sparsity 196 ====> 49.51% || num_zero/num_total: 423687/855770
valid 196 ====> Acc@1 79.570 Acc@5 98.930
train 197 ====> Acc@1 87.212 Acc@5 99.558
sparsity 197 ====> 49.51% || num_zero/num_total: 423687/855770
valid 197 ====> Acc@1 79.280 Acc@5 98.740
train 198 ====> Acc@1 87.064 Acc@5 99.576
sparsity 198 ====> 49.51% || num_zero/num_total: 423687/855770
valid 198 ====> Acc@1 72.910 Acc@5 97.080
train 199 ====> Acc@1 87.040 Acc@5 99.624
sparsity 199 ====> 49.51% || num_zero/num_total: 423687/855770
valid 199 ====> Acc@1 77.000 Acc@5 98.760
train 200 ====> Acc@1 87.084 Acc@5 99.566
sparsity 200 ====> 49.51% || num_zero/num_total: 423687/855770
valid 200 ====> Acc@1 78.910 Acc@5 98.520
train 201 ====> Acc@1 87.534 Acc@5 99.558
sparsity 201 ====> 49.51% || num_zero/num_total: 423687/855770
valid 201 ====> Acc@1 77.900 Acc@5 98.670
train 202 ====> Acc@1 87.116 Acc@5 99.582
sparsity 202 ====> 49.51% || num_zero/num_total: 423687/855770
valid 202 ====> Acc@1 76.820 Acc@5 98.370
train 203 ====> Acc@1 87.328 Acc@5 99.594
sparsity 203 ====> 49.51% || num_zero/num_total: 423687/855770
valid 203 ====> Acc@1 75.060 Acc@5 98.430
train 204 ====> Acc@1 87.516 Acc@5 99.630
sparsity 204 ====> 49.51% || num_zero/num_total: 423687/855770
valid 204 ====> Acc@1 80.610 Acc@5 98.810
train 205 ====> Acc@1 87.288 Acc@5 99.616
sparsity 205 ====> 49.51% || num_zero/num_total: 423687/855770
valid 205 ====> Acc@1 79.650 Acc@5 98.750
train 206 ====> Acc@1 87.470 Acc@5 99.610
sparsity 206 ====> 49.48% || num_zero/num_total: 423399/855770
valid 206 ====> Acc@1 79.750 Acc@5 98.880
train 207 ====> Acc@1 87.658 Acc@5 99.606
sparsity 207 ====> 49.48% || num_zero/num_total: 423399/855770
valid 207 ====> Acc@1 77.030 Acc@5 98.480
train 208 ====> Acc@1 87.770 Acc@5 99.628
sparsity 208 ====> 49.48% || num_zero/num_total: 423399/855770
valid 208 ====> Acc@1 77.720 Acc@5 98.780
train 209 ====> Acc@1 87.626 Acc@5 99.606
sparsity 209 ====> 49.48% || num_zero/num_total: 423399/855770
valid 209 ====> Acc@1 80.000 Acc@5 98.960
train 210 ====> Acc@1 87.746 Acc@5 99.632
sparsity 210 ====> 49.48% || num_zero/num_total: 423399/855770
valid 210 ====> Acc@1 78.160 Acc@5 98.580
train 211 ====> Acc@1 87.764 Acc@5 99.606
sparsity 211 ====> 49.48% || num_zero/num_total: 423399/855770
valid 211 ====> Acc@1 74.900 Acc@5 98.350
train 212 ====> Acc@1 87.588 Acc@5 99.606
sparsity 212 ====> 49.48% || num_zero/num_total: 423399/855770
valid 212 ====> Acc@1 78.210 Acc@5 98.530
train 213 ====> Acc@1 87.730 Acc@5 99.606
sparsity 213 ====> 49.48% || num_zero/num_total: 423399/855770
valid 213 ====> Acc@1 79.990 Acc@5 98.890
train 214 ====> Acc@1 87.686 Acc@5 99.602
sparsity 214 ====> 49.48% || num_zero/num_total: 423399/855770
valid 214 ====> Acc@1 66.730 Acc@5 96.180
train 215 ====> Acc@1 88.028 Acc@5 99.636
sparsity 215 ====> 49.48% || num_zero/num_total: 423399/855770
valid 215 ====> Acc@1 76.940 Acc@5 98.590
train 216 ====> Acc@1 88.140 Acc@5 99.648
sparsity 216 ====> 49.48% || num_zero/num_total: 423399/855770
valid 216 ====> Acc@1 81.740 Acc@5 98.790
train 217 ====> Acc@1 88.110 Acc@5 99.650
sparsity 217 ====> 49.48% || num_zero/num_total: 423399/855770
valid 217 ====> Acc@1 79.290 Acc@5 98.980
train 218 ====> Acc@1 88.208 Acc@5 99.648
sparsity 218 ====> 49.48% || num_zero/num_total: 423399/855770
valid 218 ====> Acc@1 77.180 Acc@5 97.520
train 219 ====> Acc@1 88.306 Acc@5 99.636
sparsity 219 ====> 49.48% || num_zero/num_total: 423399/855770
valid 219 ====> Acc@1 72.350 Acc@5 98.210
train 220 ====> Acc@1 87.988 Acc@5 99.646
sparsity 220 ====> 49.48% || num_zero/num_total: 423399/855770
valid 220 ====> Acc@1 80.500 Acc@5 99.110
train 221 ====> Acc@1 87.836 Acc@5 99.644
sparsity 221 ====> 49.48% || num_zero/num_total: 423399/855770
valid 221 ====> Acc@1 78.440 Acc@5 99.030
train 222 ====> Acc@1 88.018 Acc@5 99.642
sparsity 222 ====> 49.48% || num_zero/num_total: 423399/855770
valid 222 ====> Acc@1 75.830 Acc@5 97.990
train 223 ====> Acc@1 87.708 Acc@5 99.632
sparsity 223 ====> 49.48% || num_zero/num_total: 423399/855770
valid 223 ====> Acc@1 75.190 Acc@5 98.600
train 224 ====> Acc@1 88.162 Acc@5 99.618
sparsity 224 ====> 49.48% || num_zero/num_total: 423399/855770
valid 224 ====> Acc@1 75.720 Acc@5 97.480
train 225 ====> Acc@1 88.012 Acc@5 99.678
sparsity 225 ====> 49.48% || num_zero/num_total: 423399/855770
valid 225 ====> Acc@1 74.780 Acc@5 98.580
train 226 ====> Acc@1 88.174 Acc@5 99.636
sparsity 226 ====> 49.48% || num_zero/num_total: 423399/855770
valid 226 ====> Acc@1 79.000 Acc@5 98.580
train 227 ====> Acc@1 88.320 Acc@5 99.682
sparsity 227 ====> 49.48% || num_zero/num_total: 423399/855770
valid 227 ====> Acc@1 73.570 Acc@5 98.000
train 228 ====> Acc@1 88.364 Acc@5 99.662
sparsity 228 ====> 49.48% || num_zero/num_total: 423399/855770
valid 228 ====> Acc@1 80.240 Acc@5 99.130
train 229 ====> Acc@1 88.352 Acc@5 99.712
sparsity 229 ====> 49.48% || num_zero/num_total: 423399/855770
valid 229 ====> Acc@1 75.430 Acc@5 98.590
train 230 ====> Acc@1 88.356 Acc@5 99.672
sparsity 230 ====> 49.48% || num_zero/num_total: 423399/855770
valid 230 ====> Acc@1 78.160 Acc@5 98.890
train 231 ====> Acc@1 88.088 Acc@5 99.626
sparsity 231 ====> 49.48% || num_zero/num_total: 423399/855770
valid 231 ====> Acc@1 82.080 Acc@5 99.150
train 232 ====> Acc@1 88.240 Acc@5 99.636
sparsity 232 ====> 49.48% || num_zero/num_total: 423399/855770
valid 232 ====> Acc@1 81.430 Acc@5 99.040
train 233 ====> Acc@1 88.168 Acc@5 99.664
sparsity 233 ====> 49.48% || num_zero/num_total: 423399/855770
valid 233 ====> Acc@1 79.910 Acc@5 99.100
train 234 ====> Acc@1 88.358 Acc@5 99.672
sparsity 234 ====> 49.48% || num_zero/num_total: 423399/855770
valid 234 ====> Acc@1 82.200 Acc@5 99.010
train 235 ====> Acc@1 88.500 Acc@5 99.694
sparsity 235 ====> 49.48% || num_zero/num_total: 423399/855770
valid 235 ====> Acc@1 78.330 Acc@5 99.000
train 236 ====> Acc@1 88.484 Acc@5 99.680
sparsity 236 ====> 49.48% || num_zero/num_total: 423399/855770
valid 236 ====> Acc@1 67.030 Acc@5 98.410
train 237 ====> Acc@1 88.412 Acc@5 99.690
sparsity 237 ====> 49.48% || num_zero/num_total: 423399/855770
valid 237 ====> Acc@1 81.840 Acc@5 99.110
train 238 ====> Acc@1 88.184 Acc@5 99.650
sparsity 238 ====> 49.48% || num_zero/num_total: 423399/855770
valid 238 ====> Acc@1 73.390 Acc@5 98.090
train 239 ====> Acc@1 88.494 Acc@5 99.654
sparsity 239 ====> 49.48% || num_zero/num_total: 423399/855770
valid 239 ====> Acc@1 77.740 Acc@5 98.680
train 240 ====> Acc@1 88.500 Acc@5 99.684
sparsity 240 ====> 49.48% || num_zero/num_total: 423399/855770
valid 240 ====> Acc@1 76.320 Acc@5 98.370
train 241 ====> Acc@1 88.776 Acc@5 99.698
sparsity 241 ====> 49.48% || num_zero/num_total: 423399/855770
valid 241 ====> Acc@1 77.550 Acc@5 99.000
train 242 ====> Acc@1 88.578 Acc@5 99.690
sparsity 242 ====> 49.48% || num_zero/num_total: 423399/855770
valid 242 ====> Acc@1 79.670 Acc@5 98.950
train 243 ====> Acc@1 88.694 Acc@5 99.690
sparsity 243 ====> 49.48% || num_zero/num_total: 423399/855770
valid 243 ====> Acc@1 78.060 Acc@5 98.500
train 244 ====> Acc@1 88.690 Acc@5 99.684
sparsity 244 ====> 49.48% || num_zero/num_total: 423399/855770
valid 244 ====> Acc@1 79.150 Acc@5 98.300
train 245 ====> Acc@1 88.796 Acc@5 99.664
sparsity 245 ====> 49.48% || num_zero/num_total: 423399/855770
valid 245 ====> Acc@1 80.270 Acc@5 98.690
train 246 ====> Acc@1 88.342 Acc@5 99.680
sparsity 246 ====> 49.48% || num_zero/num_total: 423399/855770
valid 246 ====> Acc@1 74.130 Acc@5 98.410
train 247 ====> Acc@1 88.838 Acc@5 99.702
sparsity 247 ====> 49.48% || num_zero/num_total: 423399/855770
valid 247 ====> Acc@1 77.350 Acc@5 98.470
train 248 ====> Acc@1 88.548 Acc@5 99.710
sparsity 248 ====> 49.48% || num_zero/num_total: 423399/855770
valid 248 ====> Acc@1 79.580 Acc@5 98.840
train 249 ====> Acc@1 88.560 Acc@5 99.722
sparsity 249 ====> 49.48% || num_zero/num_total: 423399/855770
valid 249 ====> Acc@1 81.170 Acc@5 98.920
train 250 ====> Acc@1 88.830 Acc@5 99.696
sparsity 250 ====> 49.48% || num_zero/num_total: 423399/855770
valid 250 ====> Acc@1 82.130 Acc@5 99.080
train 251 ====> Acc@1 88.728 Acc@5 99.694
sparsity 251 ====> 49.48% || num_zero/num_total: 423399/855770
valid 251 ====> Acc@1 78.140 Acc@5 98.820
train 252 ====> Acc@1 88.864 Acc@5 99.756
sparsity 252 ====> 49.48% || num_zero/num_total: 423399/855770
valid 252 ====> Acc@1 80.900 Acc@5 98.860
train 253 ====> Acc@1 89.126 Acc@5 99.716
sparsity 253 ====> 49.48% || num_zero/num_total: 423399/855770
valid 253 ====> Acc@1 81.700 Acc@5 99.250
train 254 ====> Acc@1 88.886 Acc@5 99.722
sparsity 254 ====> 49.48% || num_zero/num_total: 423399/855770
valid 254 ====> Acc@1 79.710 Acc@5 98.650
train 255 ====> Acc@1 88.840 Acc@5 99.692
sparsity 255 ====> 49.48% || num_zero/num_total: 423399/855770
valid 255 ====> Acc@1 78.800 Acc@5 97.970
train 256 ====> Acc@1 89.042 Acc@5 99.724
sparsity 256 ====> 49.48% || num_zero/num_total: 423399/855770
valid 256 ====> Acc@1 79.370 Acc@5 98.990
train 257 ====> Acc@1 89.010 Acc@5 99.692
sparsity 257 ====> 49.48% || num_zero/num_total: 423399/855770
valid 257 ====> Acc@1 79.800 Acc@5 98.760
train 258 ====> Acc@1 89.314 Acc@5 99.734
sparsity 258 ====> 49.48% || num_zero/num_total: 423399/855770
valid 258 ====> Acc@1 82.900 Acc@5 99.290
train 259 ====> Acc@1 88.776 Acc@5 99.700
sparsity 259 ====> 49.48% || num_zero/num_total: 423399/855770
valid 259 ====> Acc@1 80.850 Acc@5 98.990
train 260 ====> Acc@1 89.208 Acc@5 99.762
sparsity 260 ====> 49.48% || num_zero/num_total: 423399/855770
valid 260 ====> Acc@1 76.210 Acc@5 98.180
train 261 ====> Acc@1 89.068 Acc@5 99.736
sparsity 261 ====> 49.48% || num_zero/num_total: 423399/855770
valid 261 ====> Acc@1 78.590 Acc@5 98.260
train 262 ====> Acc@1 88.882 Acc@5 99.734
sparsity 262 ====> 49.48% || num_zero/num_total: 423399/855770
valid 262 ====> Acc@1 78.190 Acc@5 98.880
train 263 ====> Acc@1 89.170 Acc@5 99.724
sparsity 263 ====> 49.48% || num_zero/num_total: 423399/855770
valid 263 ====> Acc@1 74.450 Acc@5 98.860
train 264 ====> Acc@1 89.282 Acc@5 99.716
sparsity 264 ====> 49.48% || num_zero/num_total: 423399/855770
valid 264 ====> Acc@1 82.090 Acc@5 99.010
train 265 ====> Acc@1 89.080 Acc@5 99.756
sparsity 265 ====> 49.48% || num_zero/num_total: 423399/855770
valid 265 ====> Acc@1 80.010 Acc@5 98.940
train 266 ====> Acc@1 89.204 Acc@5 99.698
sparsity 266 ====> 49.48% || num_zero/num_total: 423399/855770
valid 266 ====> Acc@1 68.270 Acc@5 98.460
train 267 ====> Acc@1 89.214 Acc@5 99.740
sparsity 267 ====> 49.48% || num_zero/num_total: 423399/855770
valid 267 ====> Acc@1 80.300 Acc@5 98.810
train 268 ====> Acc@1 89.026 Acc@5 99.714
sparsity 268 ====> 49.48% || num_zero/num_total: 423399/855770
valid 268 ====> Acc@1 82.450 Acc@5 99.020
train 269 ====> Acc@1 89.206 Acc@5 99.734
sparsity 269 ====> 49.48% || num_zero/num_total: 423399/855770
valid 269 ====> Acc@1 81.480 Acc@5 99.100
train 270 ====> Acc@1 89.238 Acc@5 99.718
sparsity 270 ====> 49.48% || num_zero/num_total: 423399/855770
valid 270 ====> Acc@1 80.010 Acc@5 98.960
train 271 ====> Acc@1 89.338 Acc@5 99.758
sparsity 271 ====> 49.48% || num_zero/num_total: 423399/855770
valid 271 ====> Acc@1 76.940 Acc@5 98.080
train 272 ====> Acc@1 89.246 Acc@5 99.726
sparsity 272 ====> 49.48% || num_zero/num_total: 423399/855770
valid 272 ====> Acc@1 81.380 Acc@5 99.180
train 273 ====> Acc@1 89.410 Acc@5 99.718
sparsity 273 ====> 49.48% || num_zero/num_total: 423399/855770
valid 273 ====> Acc@1 81.150 Acc@5 99.180
train 274 ====> Acc@1 89.066 Acc@5 99.710
sparsity 274 ====> 49.48% || num_zero/num_total: 423399/855770
valid 274 ====> Acc@1 74.880 Acc@5 97.960
train 275 ====> Acc@1 89.378 Acc@5 99.718
sparsity 275 ====> 49.48% || num_zero/num_total: 423399/855770
valid 275 ====> Acc@1 79.790 Acc@5 98.610
train 276 ====> Acc@1 89.242 Acc@5 99.742
sparsity 276 ====> 49.48% || num_zero/num_total: 423399/855770
valid 276 ====> Acc@1 82.850 Acc@5 99.280
train 277 ====> Acc@1 89.396 Acc@5 99.712
sparsity 277 ====> 49.48% || num_zero/num_total: 423399/855770
valid 277 ====> Acc@1 79.060 Acc@5 98.830
train 278 ====> Acc@1 89.048 Acc@5 99.762
sparsity 278 ====> 49.48% || num_zero/num_total: 423399/855770
valid 278 ====> Acc@1 75.500 Acc@5 97.820
train 279 ====> Acc@1 89.412 Acc@5 99.728
sparsity 279 ====> 49.48% || num_zero/num_total: 423399/855770
valid 279 ====> Acc@1 72.910 Acc@5 97.830
train 280 ====> Acc@1 89.456 Acc@5 99.758
sparsity 280 ====> 49.48% || num_zero/num_total: 423399/855770
valid 280 ====> Acc@1 81.750 Acc@5 99.150
train 281 ====> Acc@1 89.348 Acc@5 99.772
sparsity 281 ====> 49.48% || num_zero/num_total: 423399/855770
valid 281 ====> Acc@1 76.480 Acc@5 98.650
train 282 ====> Acc@1 89.484 Acc@5 99.762
sparsity 282 ====> 49.48% || num_zero/num_total: 423399/855770
valid 282 ====> Acc@1 79.250 Acc@5 98.470
train 283 ====> Acc@1 89.462 Acc@5 99.736
sparsity 283 ====> 49.48% || num_zero/num_total: 423399/855770
valid 283 ====> Acc@1 70.380 Acc@5 98.210
train 284 ====> Acc@1 89.358 Acc@5 99.758
sparsity 284 ====> 49.48% || num_zero/num_total: 423399/855770
valid 284 ====> Acc@1 76.650 Acc@5 98.820
train 285 ====> Acc@1 89.626 Acc@5 99.766
sparsity 285 ====> 49.48% || num_zero/num_total: 423399/855770
valid 285 ====> Acc@1 80.330 Acc@5 98.910
train 286 ====> Acc@1 89.562 Acc@5 99.750
sparsity 286 ====> 49.48% || num_zero/num_total: 423399/855770
valid 286 ====> Acc@1 77.290 Acc@5 97.910
train 287 ====> Acc@1 89.394 Acc@5 99.722
sparsity 287 ====> 49.48% || num_zero/num_total: 423399/855770
valid 287 ====> Acc@1 76.380 Acc@5 98.880
train 288 ====> Acc@1 89.650 Acc@5 99.738
sparsity 288 ====> 49.48% || num_zero/num_total: 423399/855770
valid 288 ====> Acc@1 78.470 Acc@5 98.920
train 289 ====> Acc@1 89.550 Acc@5 99.712
sparsity 289 ====> 49.48% || num_zero/num_total: 423399/855770
valid 289 ====> Acc@1 78.400 Acc@5 99.040
train 290 ====> Acc@1 89.792 Acc@5 99.746
sparsity 290 ====> 49.48% || num_zero/num_total: 423399/855770
valid 290 ====> Acc@1 80.130 Acc@5 98.280
train 291 ====> Acc@1 89.452 Acc@5 99.746
sparsity 291 ====> 49.48% || num_zero/num_total: 423399/855770
valid 291 ====> Acc@1 78.440 Acc@5 98.400
train 292 ====> Acc@1 89.838 Acc@5 99.776
sparsity 292 ====> 49.48% || num_zero/num_total: 423399/855770
valid 292 ====> Acc@1 75.240 Acc@5 98.850
train 293 ====> Acc@1 89.490 Acc@5 99.726
sparsity 293 ====> 49.48% || num_zero/num_total: 423399/855770
valid 293 ====> Acc@1 79.750 Acc@5 98.610
train 294 ====> Acc@1 89.742 Acc@5 99.752
sparsity 294 ====> 49.48% || num_zero/num_total: 423399/855770
valid 294 ====> Acc@1 80.250 Acc@5 98.720
train 295 ====> Acc@1 89.512 Acc@5 99.734
sparsity 295 ====> 49.48% || num_zero/num_total: 423399/855770
valid 295 ====> Acc@1 76.610 Acc@5 98.580
train 296 ====> Acc@1 89.736 Acc@5 99.770
sparsity 296 ====> 49.48% || num_zero/num_total: 423399/855770
valid 296 ====> Acc@1 78.000 Acc@5 98.500
train 297 ====> Acc@1 89.888 Acc@5 99.772
sparsity 297 ====> 49.48% || num_zero/num_total: 423399/855770
valid 297 ====> Acc@1 81.340 Acc@5 98.980
train 298 ====> Acc@1 89.758 Acc@5 99.786
sparsity 298 ====> 49.48% || num_zero/num_total: 423399/855770
valid 298 ====> Acc@1 81.300 Acc@5 98.890
train 299 ====> Acc@1 89.900 Acc@5 99.786
sparsity 299 ====> 49.48% || num_zero/num_total: 423399/855770
valid 299 ====> Acc@1 82.820 Acc@5 99.060
[258, 89.314, 99.734, 82.9, 99.29]
